LEAID,ZIP,LAT,LON
2600981,49505,42.98698,-85.64321
2600982,48837,42.749662,-84.74851
2600983,49684,44.752358,-85.646546
2600984,48114,42.5522,-83.798
2600985,48205,42.43609,-82.957041
2600986,48186,42.308468,-83.340962
2600988,49507,42.931755,-85.661862
2600989,48197,42.190125,-83.622565
2600990,49048,42.2823,-85.527511
2600992,48060,42.97761,-82.427471
2600993,48235,42.44188,-83.194721
2600995,48310,42.56677,-83.087851
2600996,48197,42.18847,-83.622101
2600997,48188,42.284288,-83.484278
2600998,48211,42.391386,-83.075413
2601000,48708,43.592938,-83.880066
2601003,48228,42.37097,-83.218081
2601006,48197,42.228348,-83.621222
2601008,48219,42.43747,-83.262801
2601010,48205,42.4443,-82.9909
2601011,49464,42.810805,-85.991173
2601012,48235,42.422583,-83.209817
2601013,48201,42.34748,-83.055071
2601014,48203,42.401799,-83.092439
2601016,48212,42.398781,-83.061903
2601017,49504,42.97778,-85.679631
2601018,48505,43.07731,-83.715639
2601019,48864,42.67891,-84.428203
2601020,48170,42.37821,-83.520571
2601021,48198,42.27585,-83.552501
2601023,48209,42.30897,-83.132551
2601027,48076,42.480828,-83.258937
2601028,48656,44.352836,-84.406994
2601029,49444,43.207388,-86.247269
2601030,48235,42.418076,-83.219437
2601031,49507,42.936011,-85.644557
2601032,48216,42.320978,-83.076289
2601033,48221,42.434276,-83.166055
2601034,48763,44.280351,-83.523217
2601035,48089,42.46448,-82.980491
2601036,48135,42.321702,-83.314129
2601037,48504,43.04723,-83.740511
2601039,48532,43.01774,-83.781271
2601040,49464,42.810805,-85.991173
2601041,48342,42.642574,-83.298135
2601042,48154,42.40727,-83.362961
2601043,48335,42.462283,-83.423578
2601044,49201,42.16738,-84.407861
2601045,48328,42.6338,-83.336004
2601046,48370,42.87174,-83.202201
2601047,48015,42.46979,-83.032561
2601048,48235,42.419943,-83.200507
2601050,48823,42.716283,-84.457477
2601051,48214,42.363495,-83.007735
2601053,48329,42.69523,-83.384641
2601055,49037,42.32113,-85.220741
2601056,48503,43.02101,-83.682661
2601058,48827,42.742859,-84.620811
2601061,48180,42.237947,-83.270326
2601062,48216,42.32513,-83.067321
2601063,49008,42.250949,-85.610702
2601064,48198,42.251082,-83.575659
2601066,49507,42.94737,-85.669051
2601067,49441,43.19892,-86.292511
2601068,48328,42.64505,-83.334751
2601070,49660,44.2182,-86.302831
2601071,49408,42.60935,-86.093481
2601072,48906,42.81204,-84.527931
2601074,48226,42.333107,-83.042537
2601075,48210,42.334915,-83.109908
2601076,48214,42.365532,-82.97019
2601077,48917,42.728237,-84.643072
2601080,48187,42.308792,-83.49753
2601082,48152,42.440908,-83.322642
2601083,48504,43.05986,-83.731041
2601088,49442,43.227965,-86.240668
2601089,48170,42.358445,-83.497895
2601090,48060,42.9694,-82.427521
2601092,48661,44.262989,-84.124997
2601093,49783,46.375504,-84.407132
2601095,49548,42.868456,-85.649222
2601096,48169,42.459418,-83.941025
2601097,49454,43.964334,-86.278104
2601098,49012,42.336094,-85.358444
2601099,49001,42.27649,-85.587748
2601100,48071,42.49339,-83.114105
2601101,48234,42.427412,-83.030558
2601103,48202,42.36924,-83.076781
2601104,48891,43.396793,-84.90756
2601106,48607,43.428147,-83.939921
2601107,49668,44.405216,-85.710283
2601108,48189,42.414179,-83.762371
2601110,48141,42.307077,-83.309798
2601111,49203,42.232055,-84.40435
2601112,49055,42.359124,-85.878663
2601114,48831,43.0459,-84.3888
2601115,48225,42.428129,-82.92475
2601116,48235,42.437981,-83.206164
2601117,48504,43.059497,-83.73516
2601118,48083,42.56334,-83.147152
2601119,49686,44.873757,-85.52104
2601120,49887,45.417639,-87.610608
2601121,48602,43.426484,-83.988815
2601122,48883,43.525453,-84.85421
2601123,48170,42.386257,-83.515521
2601124,48503,43.024008,-83.679929
2601125,48239,42.362112,-83.311239
2601127,48201,42.389802,-83.087055
2601128,48601,43.396623,-83.960564
2601129,48203,42.405203,-83.098233
2601130,48184,42.281733,-83.379112
2601131,48015,42.48,-83.024509
2601132,49512,42.895107,-85.570313
2601133,48240,42.410115,-83.306845
2601134,48331,42.496129,-83.393748
2601135,48312,42.545291,-83.027057
2601136,49022,42.114062,-86.465334
2601137,49913,47.172598,-88.505711
2601138,48066,42.515985,-82.959802
2601139,48067,42.487197,-83.141347
2601140,48150,42.369264,-83.350368
2601890,49955,47.040635,-88.668107
2601920,49220,41.988423,-84.343967
2601950,49221,41.910878,-84.047265
2601980,48117,42.038297,-83.378912
2602010,48733,43.546021,-83.541601
2602040,49611,44.97724,-84.970015
2602160,48740,44.656845,-83.405901
2602190,48001,42.626915,-82.582519
2602220,49010,42.522971,-85.842699
2602520,48101,42.23847,-83.202941
2602550,49401,42.960896,-85.966896
2602640,48801,43.391136,-84.655339
2602670,48003,42.930417,-83.04392
2602730,49707,45.036923,-83.466876
2602790,48064,42.744368,-82.729584
2602820,48104,42.25053,-83.737071
2603240,48005,42.8467,-82.8833
2603270,49962,46.865729,-88.192168
2603480,48806,43.187668,-84.472656
2603510,49051,42.167039,-85.21699
2603540,48519,42.979463,-83.617446
2603570,49709,44.99404,-84.148992
2603600,48703,44.045696,-83.696874
2603660,49822,46.474578,-87.042409
2603690,48326,42.62887,-83.22921
2603810,49304,43.888465,-85.855877
2603870,49013,42.306898,-86.122443
2603900,48706,43.603235,-83.919646
2603960,49013,42.308843,-86.187053
2603990,49908,46.777228,-88.4955
2604020,49845,45.702436,-87.344551
2604170,48808,42.815749,-84.439742
2604260,48706,43.61086,-83.897211
2604290,48858,43.670194,-84.912012
2604320,49614,44.419796,-86.146423
2604350,49782,45.74534,-85.522771
2604440,48612,43.875658,-84.485737
2604470,48182,41.7496,-83.583541
2604500,48505,43.090934,-83.708679
2604530,48809,43.091147,-85.221608
2604620,49615,44.982001,-85.212609
2604650,49021,42.444598,-85.028569
2604740,48529,42.977684,-83.667639
2604800,48509,43.02368,-83.592747
2604830,49022,42.102659,-86.457062
2604950,49616,44.618598,-86.053358
2605010,48237,42.484769,-83.191695
2605100,48846,42.896085,-85.074363
2605430,49103,41.943784,-86.34597
2605690,49817,45.868872,-86.524584
2605780,49307,43.683971,-85.504763
2605820,48415,43.243479,-83.795961
2605850,48025,42.517637,-83.243283
2606000,49228,41.822886,-83.866726
2606090,48301,42.53348,-83.293101
2606270,49026,42.38424,-85.957141
2606300,49775,45.734378,-84.478604
2606500,49712,45.211439,-85.012869
2606510,49713,45.181884,-84.939325
2606570,48462,42.838153,-83.440149
2606600,49120,41.799482,-86.256132
2606630,48615,43.41474,-84.475981
2606720,49802,45.805267,-88.10397
2606780,48722,43.355172,-83.868999
2606840,49106,41.939233,-86.545
2606870,48116,42.528771,-83.775801
2606900,49715,46.401455,-84.573259
2606930,49229,41.98531,-83.835041
2606960,49028,41.87395,-85.189241
2606990,49230,42.092021,-84.282169
2607040,48416,43.213532,-82.994255
2607080,48134,42.09549,-83.289101
2607140,49107,41.824408,-86.367466
2607170,49620,44.502452,-85.676126
2607320,48640,43.56985,-84.293898
2607410,49030,41.846267,-85.314429
2607470,49839,46.6683,-85.9787
2607530,48418,42.826256,-83.949923
2607560,49315,42.809844,-85.722096
2607590,49601,44.246964,-85.396102
2607620,49316,42.786285,-85.522427
2607690,49913,47.244776,-88.447391
2607710,49232,41.781049,-84.706297
2607800,48014,43.018645,-82.932491
2607890,48532,43.00612,-83.751101
2608010,49812,45.587655,-87.554004
2608040,48723,43.491616,-83.41032
2608070,48604,43.463058,-83.941497
2608130,48811,43.178395,-84.844155
2608160,48419,43.432832,-82.629952
2608280,48725,43.942837,-83.268482
2608400,48726,43.610819,-83.172523
2608430,49031,41.915196,-86.001415
2608520,49319,43.219106,-85.550234
2608580,48015,42.488132,-83.021361
2608610,49622,45.06972,-85.267401
2608640,48888,43.274591,-85.076351
2608670,49032,41.918403,-85.526996
2608730,49720,45.310723,-85.25778
2608770,48813,42.558235,-84.850833
2608880,49916,47.016684,-88.520719
2608910,49721,45.571477,-84.524096
2608940,48118,42.31132,-84.008721
2609150,48616,43.192885,-84.127952
2609560,49340,43.664008,-85.15138
2609570,48038,42.609226,-82.927957
2609630,48413,43.87976,-82.98396
2609750,48617,43.823034,-84.765842
2609840,48152,42.43712,-83.33625
2609900,48346,42.73825,-83.406631
2609930,48017,42.537995,-83.155503
2610020,49034,42.232247,-85.337197
2610050,49236,42.07362,-83.962581
2610080,48035,42.555768,-82.909849
2610110,48420,43.186603,-83.727972
2610140,49036,41.933912,-84.975317
2610200,48618,43.754681,-84.568613
2610230,48413,43.83846,-83.001149
2610380,49038,42.177862,-86.313782
2610410,49040,41.960155,-85.315968
2610560,48621,44.725943,-84.055216
2610590,49048,42.31296,-85.541411
2610620,49321,43.03645,-85.664401
2610650,49237,42.171844,-84.638673
2610750,49042,41.835594,-85.667585
2610830,49404,43.06399,-85.924799
2610860,48817,42.98065,-84.117491
2610980,49043,42.288421,-86.260831
2611030,49738,44.700696,-84.730509
2611140,48422,43.26652,-82.603946
2611190,49920,46.09616,-88.33899
2611400,48819,42.553636,-84.306861
2611430,48423,43.03392,-83.497531
2611550,48820,42.824733,-84.581408
2611600,48124,42.28302,-83.225891
2611610,48125,42.276556,-83.239164
2611640,48125,42.28658,-83.289821
2611670,49045,42.111705,-85.979839
2611700,48427,43.528409,-82.729722
2611910,49046,42.502081,-85.409105
2611970,49725,45.9907,-83.9059
2612030,48130,42.32913,-83.885795
2612150,49047,41.981186,-86.109648
2612240,48428,42.949066,-83.149126
2612300,48131,41.96043,-83.658694
2612330,48429,42.914095,-83.98435
2612420,48054,42.755975,-82.505388
2612450,48021,42.476994,-82.927845
2612480,49506,42.94168,-85.597161
2612540,49202,42.256884,-84.339764
2612560,49727,45.15725,-85.121414
2612600,48823,42.743707,-84.47936
2612660,48846,43.012545,-85.094331
2612690,48827,42.50273,-84.640573
2612810,49111,41.9854,-86.3079
2612930,48229,42.2509,-83.1508
2612960,49310,43.464329,-85.054824
2612990,49112,41.789223,-86.089155
2613050,49629,44.895661,-85.39357
2613090,48755,43.817612,-83.228149
2613110,49729,45.168765,-85.246536
2613140,49965,46.873211,-88.911904
2613500,49829,45.74581,-87.06878
2613530,48732,43.60691,-83.836721
2613560,49631,43.903893,-85.262616
2613680,49646,44.7135,-85.063
2614070,48336,42.46942,-83.369391
2614100,48622,43.835823,-84.862415
2614230,49408,42.599932,-86.10751
2614250,48430,42.7894,-83.732044
2614280,48220,42.452985,-83.148452
2614460,48091,42.464785,-83.063554
2614520,48503,43.021856,-83.681327
2614550,48433,43.07041,-83.851031
2614570,49633,44.602,-85.3123
2614610,49546,42.920847,-85.506141
2614690,49841,46.278459,-87.432558
2614700,48835,42.996215,-84.741521
2614730,48836,42.670294,-84.067776
2614760,48734,43.335042,-83.732336
2614790,49635,44.637319,-86.226451
2614820,48026,42.54633,-82.948251
2615060,48623,43.517998,-84.114336
2615150,49412,43.46211,-85.936231
2615390,49415,43.129492,-86.162126
2615420,48856,43.173876,-84.711752
2615450,49053,42.299281,-85.404118
2615510,49416,42.51979,-86.22786
2615540,48135,42.31864,-83.375181
2615600,49827,46.117378,-85.568009
2615730,49735,45.021014,-84.67165
2615750,48437,43.11524,-83.619832
2615830,48653,44.490888,-84.619618
2615870,48183,42.11232,-83.224371
2615970,49837,45.842182,-87.020909
2615990,48624,43.983899,-84.491988
2616020,49664,44.850268,-85.922012
2616050,49055,42.364287,-85.880871
2616080,49509,42.928,-85.6998
2616110,49548,42.8987,-85.6659
2616320,48438,42.916113,-83.532357
2616350,48439,42.923754,-83.626014
2616380,49417,43.04795,-86.206811
2616410,48837,42.749662,-84.74851
2616440,49506,42.94904,-85.635865
2616470,49418,42.9064,-85.759
2616500,49327,43.333927,-85.802152
2616560,49918,47.467772,-87.890127
2616830,49240,42.248368,-84.199805
2617160,48838,43.188834,-85.275717
2617220,48138,42.13504,-83.140754
2617250,49083,42.3758,-85.433685
2617340,49022,42.173821,-86.38827
2617370,48739,44.380915,-83.807487
2617400,49419,42.68246,-86.01611
2617520,48212,42.393135,-83.049645
2617550,49930,47.14288,-88.583317
2617640,49246,42.114476,-84.519788
2617700,49740,45.436134,-84.989504
2617730,49014,42.26103,-85.150381
2617760,48225,42.449343,-82.924994
2617820,48625,44.020181,-84.803984
2617860,49420,43.698573,-86.371733
2617880,49057,42.211587,-86.166177
2617910,48353,42.634176,-83.764738
2617940,48840,42.743365,-84.407031
2617970,49058,42.644472,-85.290027
2618030,48030,42.4513,-83.0874
2618180,48626,43.416582,-84.231725
2618270,49421,43.566501,-86.03688
2618330,48203,42.397872,-83.091004
2618360,49746,45.046558,-83.903576
2618390,49242,41.918371,-84.638649
2618420,49423,42.774889,-86.122212
2618450,48442,42.788996,-83.612344
2618480,48842,42.641691,-84.574387
2618510,49425,43.41521,-86.082103
2618540,49245,42.142148,-84.809457
2618570,49328,42.62156,-85.757351
2618600,48629,44.295367,-84.725476
2618720,48843,42.615225,-83.95142
2618810,49247,41.86653,-84.348091
2618840,49426,42.870551,-85.878414
2618930,48164,42.124133,-83.348621
2618990,48357,42.61695,-83.619351
2619050,48140,41.906194,-83.571497
2619100,48444,43.013814,-83.085686
2619170,49749,45.397506,-84.62395
2619250,48846,42.953334,-85.069917
2619290,48846,43.015621,-85.074265
2619410,49801,45.818283,-88.069147
2619470,49938,46.458572,-90.159603
2619530,49849,46.489033,-87.664408
2619580,48847,43.30088,-84.59741
2619620,49201,42.2485,-84.417
2619800,48166,41.956588,-83.311695
2619830,49428,42.91889,-85.835311
2619890,49751,44.982435,-84.454382
2619920,49250,41.984128,-84.658331
2619950,49008,42.27436,-85.600831
2620010,49619,44.302803,-86.021917
2620050,49646,44.732614,-85.181101
2620070,48506,43.07271,-83.611651
2620160,49548,42.8664,-85.658311
2620280,49544,43.0299,-85.7269
2620310,49330,43.2237,-85.752311
2620340,49508,42.8579,-85.6447
2620380,49649,44.58123,-85.540401
2620400,48741,43.411802,-83.193061
2620550,48848,42.889172,-84.350103
2620610,49651,44.335153,-85.20873
2620670,48430,42.859911,-83.727001
2620700,49945,47.194091,-88.407535
2620730,48362,42.78741,-83.241691
2620820,49127,42.013029,-86.4936
2620850,49015,42.303365,-85.213305
2620880,48081,42.49499,-82.897761
2620910,48850,43.4394,-85.276851
2620940,48463,43.168249,-83.462028
2620980,48897,42.726434,-85.138411
2621120,48071,42.52158,-83.124471
2621150,48933,42.72933,-84.559331
2621180,48446,43.06066,-83.314281
2621210,49064,42.219887,-86.058722
2621240,49065,42.168939,-85.839454
2621390,49654,45.024006,-85.755819
2621420,49719,45.998696,-84.357112
2621450,49251,42.46051,-84.441504
2621570,48197,42.158691,-83.61127
2621600,48146,42.24694,-83.188361
2621690,48451,42.809124,-83.815176
2621750,49252,42.046316,-84.754737
2621810,49706,45.444157,-84.789594
2621840,48154,42.39478,-83.375731
2621870,48036,42.620846,-82.864154
2622050,49331,42.93623,-85.336701
2622200,49431,43.9633,-86.4387
2622230,49757,45.847899,-84.623987
2622260,49701,45.780826,-84.744355
2622290,48071,42.487997,-83.103258
2622320,49221,41.868559,-84.020029
2622350,49659,44.899968,-85.070659
2622380,48158,42.15553,-84.029481
2622410,49660,44.24037,-86.324631
2622470,49854,45.958737,-86.245456
2622500,49663,44.40721,-85.396799
2622620,49096,42.611768,-85.056135
2622740,49067,42.024336,-85.82414
2622800,49665,44.102917,-85.152732
2622830,49068,42.304429,-84.883649
2622860,48453,43.321686,-83.069114
2622970,49068,42.270477,-84.958039
2622980,49070,42.535656,-85.638138
2623040,48040,42.911218,-82.4754
2623070,48854,42.578389,-84.445083
2623100,48133,41.813401,-83.491578
2623130,49454,43.957067,-86.285795
2623160,49405,43.953817,-86.217004
2623250,49071,42.211974,-85.790589
2623280,48744,43.332142,-83.353126
2623310,49657,44.194572,-85.209406
2623460,48122,42.27826,-83.185361
2623490,48041,42.895949,-82.778017
2623520,49072,42.012521,-85.443132
2623550,49858,45.109818,-87.617468
2623580,48657,43.710234,-84.369372
2623610,48637,43.408185,-84.342414
2623670,49668,44.405216,-85.710283
2623790,49254,42.22366,-84.33859
2623820,48640,43.61464,-84.233771
2623830,49880,45.984693,-87.114206
2623850,48160,42.07939,-83.703031
2623910,48746,43.276505,-83.519755
2624000,48647,44.653257,-84.144344
2624120,49441,43.171933,-86.247899
2624150,48162,41.93273,-83.386021
2624180,49437,43.422632,-86.363075
2624420,48457,43.18405,-83.884361
2624540,49781,45.8704,-84.8239
2624570,49256,41.723795,-84.207744
2624600,49336,43.538042,-85.441668
2624630,48857,42.842032,-84.177417
2624690,48043,42.596982,-82.884072
2624720,48458,43.12378,-83.69007
2624750,48858,43.610416,-84.770087
2624810,49862,46.417364,-86.662682
2624840,49441,43.22578,-86.24789
2624870,49444,43.2047,-86.241521
2624960,49261,42.163895,-84.248785
2625020,49866,46.49934,-87.608781
2625140,49117,41.795296,-86.728438
2625230,48048,42.73663,-82.807741
2625290,48460,43.12005,-83.975758
2625320,49337,43.41172,-85.800271
2625350,49868,46.350581,-85.510718
2625400,49849,46.481986,-87.725467
2625560,49120,41.823106,-86.231089
2625650,49262,41.965097,-84.52453
2625680,48461,43.22738,-83.198041
2625740,48236,42.38392,-82.911901
2625780,48445,43.939387,-83.004238
2625800,49445,43.257553,-86.268124
2625920,49670,45.128803,-85.61956
2625950,49525,43.042449,-85.619917
2625980,48167,42.430602,-83.487127
2626010,49201,42.333331,-84.464079
2626040,49870,45.782631,-87.902396
2626100,49091,41.919794,-85.440335
2626130,48374,42.475687,-83.496794
2626190,48237,42.457575,-83.185278
2626220,49442,43.247397,-86.107784
2626280,48864,42.71008,-84.430491
2626370,49076,42.446668,-84.916149
2626400,49765,45.348988,-84.228292
2626430,48837,42.706643,-84.78055
2626490,49675,44.3647,-86.201811
2626520,49265,42.000905,-84.191389
2626550,49953,46.870308,-89.300213
2626760,49442,43.251516,-86.184717
2626940,49922,47.117902,-88.508061
2626970,48750,44.423374,-83.378001
2627060,49078,42.456841,-85.708986
2627150,48831,43.0459,-84.3888
2627180,48754,43.729555,-83.264614
2627210,48867,42.986991,-84.160474
2627240,48371,42.82519,-83.264881
2627420,49004,42.329723,-85.559253
2627660,49079,42.21179,-85.900621
2627690,48466,43.258046,-82.808935
2627720,49769,45.553104,-84.780999
2627810,49017,42.370615,-85.133219
2627840,49449,43.783853,-86.42448
2627900,48872,42.833794,-84.211917
2627930,49770,45.36583,-84.956181
2627960,48894,42.942294,-84.836234
2628020,49774,46.154645,-84.36019
2628140,48169,42.459831,-83.903612
2628170,48650,43.852543,-83.969109
2628200,49655,44.063846,-85.48879
2628500,49271,41.86358,-84.47184
2628530,49080,42.437766,-85.650662
2628560,48170,42.36955,-83.472421
2628740,48342,42.635,-83.287421
2628830,48060,43.002352,-82.450559
2628890,49931,47.108969,-88.566223
2628950,49002,42.19889,-85.585481
2629120,48875,42.881121,-84.918723
2629130,49776,45.268367,-83.697697
2629160,48876,42.630581,-84.736374
2629190,49808,46.817644,-87.729157
2629220,49847,45.692178,-87.515505
2629250,49082,41.9397,-84.876701
2629340,49878,45.914404,-86.926335
2629370,49451,43.189836,-85.939691
2629400,49274,41.837696,-84.74545
2629460,48240,42.4202,-83.289081
2629490,49677,43.866514,-85.512644
2629520,48757,43.460152,-83.682991
2629540,49445,43.27709,-86.267341
2629580,49879,46.370714,-87.982854
2629670,48062,42.808451,-82.761365
2629760,48218,42.274994,-83.13689
2629790,49128,41.838669,-86.611207
2629910,48193,42.17913,-83.18783
2629940,48307,42.68126,-83.139771
2630030,49341,43.1273,-85.55745
2630060,49779,45.41666,-83.824488
2630090,48065,42.80588,-83.012771
2630120,48174,42.2187,-83.397061
2630210,48066,42.48514,-82.923871
2630300,48073,42.514756,-83.135744
2630360,49780,46.229133,-84.597004
2630390,48607,43.42745,-83.934981
2630450,48603,43.456124,-84.017054
2630480,49831,46.011418,-87.95998
2630660,48176,42.18008,-83.786
2630780,49279,41.818395,-84.102779
2630840,48471,43.412969,-82.822635
2630930,48881,42.928,-85.2055
2630960,49406,42.641593,-86.204983
2630990,49783,46.480174,-84.343907
2631020,49087,42.12521,-85.629901
2631320,49455,43.617963,-86.359749
2631380,48883,43.52452,-84.694331
2632070,49126,42.037495,-86.39708
2632220,48080,42.46758,-82.913081
2632250,48178,42.458772,-83.654096
2632280,48239,42.383963,-83.29957
2632300,49090,42.39678,-86.272071
2632310,48033,42.469706,-83.262313
2632340,48195,42.192572,-83.195823
2632370,49345,43.1503,-85.704701
2632550,49456,43.071952,-86.190625
2632610,49284,42.377269,-84.705207
2632640,48655,43.298154,-84.15456
2632670,48081,42.507414,-82.897049
2632820,48879,42.991211,-84.565356
2632850,49085,42.0584,-86.4753
2632880,48880,43.40935,-84.60696
2632910,49935,46.082547,-88.63406
2632940,48658,44.010871,-83.96114
2632970,49905,47.153674,-88.721008
2633000,49887,45.417639,-87.610608
2633030,49285,42.450801,-84.186455
2633090,49091,41.801638,-85.419575
2633120,49270,41.905117,-83.70214
2633360,49682,44.971167,-85.655376
2633410,48609,43.409163,-84.077471
2633420,48473,42.95331,-83.843461
2633510,48763,44.27871,-83.531972
2633540,48180,42.211678,-83.259403
2633720,49286,42.012021,-83.958318
2633750,49092,42.089865,-84.989313
2633810,49333,42.710619,-85.488194
2633840,49093,41.946882,-85.613395
2633870,49686,44.76025,-85.615121
2633900,48183,42.14242,-83.201411
2633930,49343,43.290037,-85.51927
2634260,48098,42.58302,-83.143471
2634380,48475,43.70821,-82.937828
2634410,49094,42.062126,-85.142648
2634440,48759,43.695365,-83.461367
2634470,48312,42.56372,-83.014801
2634560,48111,42.20279,-83.494871
2634620,49795,45.144451,-84.653754
2634650,49203,42.200338,-84.39138
2634680,48089,42.46768,-83.018171
2634710,48768,43.376173,-83.585421
2634860,48413,43.80708,-82.88161
2634920,48891,43.396793,-84.90756
2634950,49097,42.117063,-85.530385
2635010,49968,46.477736,-89.937438
2635040,49288,41.732387,-84.419464
2635130,49459,43.714484,-86.12211
2635160,48390,42.53504,-83.491571
2635190,48093,42.52384,-83.014201
2635220,48089,42.486201,-82.997439
2635310,48328,42.646077,-83.356604
2635340,49969,46.270318,-89.179768
2635460,49098,42.187638,-86.250851
2635520,48917,42.727895,-84.621011
2635550,49348,42.673523,-85.630029
2635730,48892,42.668769,-84.169636
2635790,49819,46.047576,-87.47435
2635820,48324,42.59058,-83.398301
2635850,48661,44.306387,-84.127663
2635910,49424,42.83125,-86.117891
2635940,49269,42.244046,-84.539714
2635970,48504,43.05783,-83.751081
2636060,49349,43.550975,-85.785392
2636120,49099,41.803054,-85.636939
2636240,49768,46.6107,-85.039493
2636270,49267,41.76769,-83.703371
2636300,49461,43.406459,-86.338344
2636330,48189,42.413884,-83.76243
2636390,48770,44.227215,-83.881692
2636420,48895,42.69172,-84.274921
2636480,49799,45.2719,-84.6059
2636485,48183,42.127275,-83.245541
2636540,48192,42.20351,-83.158701
2636570,49519,42.8996,-85.7135
2636600,48097,43.126351,-82.803337
2636630,48197,42.24444,-83.643071
2636660,49464,42.820074,-86.028465
2680000,49601,44.269015,-85.380528
2680100,49010,42.5183,-85.860451
2680120,49707,45.04606,-83.452086
2680140,49058,42.66131,-85.293971
2680160,49103,41.951437,-86.348691
2680180,49036,41.95045,-84.995411
2680200,49068,42.29889,-84.962131
2680220,49031,41.90226,-86.089151
2680240,49720,45.330038,-85.239771
2680260,49749,45.461775,-84.611899
2680280,49783,46.497697,-84.343195
2680300,48617,43.963136,-84.765365
2680320,48879,42.99178,-84.543443
2680340,49829,45.742123,-87.084052
2680360,49802,45.804848,-88.086498
2680380,48813,42.579488,-84.80586
2680400,48507,42.95799,-83.727681
2680420,49910,46.591933,-89.572963
2680440,49684,44.75106,-85.645791
2680460,48847,43.29248,-84.590461
2680480,49242,41.91934,-84.652101
2680500,48413,43.802725,-83.040434
2680504,48706,43.61922,-83.933796
2680505,49930,47.130937,-88.610234
2680520,48854,42.597577,-84.447556
2680540,48846,42.954853,-85.093645
2680560,48763,44.28022,-83.58477
2680580,49201,42.16561,-84.411061
2680600,49002,42.23029,-85.568511
2680620,49525,42.996447,-85.598489
2680660,48446,43.05792,-83.336651
2680680,49221,41.94278,-84.004051
2680700,48843,42.61249,-83.952411
2680720,48038,42.61797,-82.954581
2680740,49660,44.27084,-86.287708
2680750,49855,46.548938,-87.38806
2680755,49431,43.956293,-86.332822
2680770,49307,43.69376,-85.462873
2680790,49858,45.136402,-87.615265
2680800,48640,43.63308,-84.22739
2680820,48161,41.92379,-83.466541
2680830,48888,43.2987,-85.075211
2680850,49442,43.24077,-86.202761
2680860,49412,43.4678,-85.917706
2680880,48328,42.65095,-83.331341
2680900,49424,42.88697,-86.116991
2680920,48653,44.49446,-84.662222
2680930,48603,43.463662,-83.96651
2680940,48040,42.919009,-82.504345
2680960,49032,41.89035,-85.50421
2680965,48466,43.317647,-82.814537
2680975,48817,42.99524,-84.119821
2680980,48723,43.50645,-83.388609
2680985,49064,42.214849,-86.052035
2680990,48103,42.26128,-83.796401
2680995,48184,42.268787,-83.370778
2700001,55768,47.518553,-92.594917
2700005,56097,43.73399,-93.735299
2700006,56065,43.928294,-93.950455
2700007,55975,43.697062,-92.388267
2700008,55792,47.538137,-92.547048
2700013,56096,44.216988,-93.562725
2700014,56482,46.420591,-95.131745
2700015,55069,45.68442,-92.964741
2700016,56308,45.861195,-95.395756
2700017,55013,45.390888,-92.828068
2700019,56334,45.624899,-95.455288
2700022,56482,46.442697,-95.146835
2700023,55342,44.743378,-94.718916
2700024,56762,48.19427,-96.767677
2700025,55441,44.999728,-93.450541
2700026,55068,44.737251,-93.078065
2700027,55454,44.968515,-93.248848
2700028,55108,44.972283,-93.147354
2700031,56601,47.505297,-94.873661
2700034,55705,47.531544,-92.240809
2700036,55313,45.191805,-93.872706
2700038,56750,47.875217,-96.2769
2700039,56738,48.357269,-96.332404
2700040,56549,46.877997,-96.323186
2700041,56267,45.582889,-95.899957
2700043,56537,46.28849,-96.067829
2700045,55349,45.058921,-94.071278
2700046,56031,43.664749,-94.460521
2700047,56241,44.810735,-95.545307
2700050,56721,47.940447,-97.021147
2700051,56601,47.470068,-94.903668
2700054,55920,44.029494,-92.65844
2700055,55987,44.021343,-91.609392
2700058,56265,44.949366,-95.709652
2700063,56082,44.343363,-93.961876
2700071,56377,45.615723,-94.212196
2700073,56345,45.98954,-94.332166
2700078,55112,45.046375,-93.154891
2700079,55904,43.97346,-92.458861
2700080,56003,44.191035,-94.055284
2700081,56377,45.591488,-94.195894
2700082,56479,46.356179,-94.783331
2700083,56537,46.287717,-96.059834
2700084,55768,47.517612,-92.594063
2700085,56701,48.116846,-96.182589
2700086,56258,44.447647,-95.761099
2700088,56229,44.621822,-95.667675
2700089,56072,43.891484,-93.495715
2700090,56172,43.98495,-95.757187
2700091,56222,44.957235,-95.374559
2700092,56044,44.529027,-93.903494
2700093,55303,45.233846,-93.451181
2700096,55443,45.138473,-93.336113
2700099,56241,44.810735,-95.545307
2700100,55965,43.6751,-92.0896
2700101,56584,47.26132,-96.264528
2700102,55307,44.6088,-94.0798
2700103,56634,47.705935,-95.433388
2700104,56311,45.907525,-95.897529
2700105,56312,45.447647,-95.00355
2700106,56243,45.142201,-94.683631
2700107,56726,48.696003,-96.18363
2700108,56164,43.998121,-96.33985
2700109,56347,45.9718,-94.8622
2700110,56266,44.416,-94.9226
2700115,55130,44.974183,-93.080351
2700116,55318,44.819222,-93.608243
2700117,55406,44.950685,-93.237587
2700118,55119,44.969699,-93.009095
2700123,55349,45.028236,-94.066346
2700124,56031,43.646269,-94.452707
2700125,56256,45.072812,-96.060095
2700126,56510,47.297264,-96.527145
2700127,56757,48.450898,-96.878651
2700128,55336,44.775859,-94.139127
2700129,55021,44.297424,-93.259646
